surface	lemma	paradigm	semantic_id
מלכות	מלכות	נ,ע,יחיד,סמיכות	n_construct_singular
מלכותי	מלכותי	ת,יחיד,ז	adj_unbound
מלכותי	מלכותי	ת,יחיד,ז,סמיכות	adj_construct
מלכותיות	מלכותי	ת,רבים,נ	adj_unbound
מלכותיות	מלכותי	ת,רבים,נ,סמיכות	adj_construct
מלכותיי	מלכותי	ת,רבים,ז,סמיכות	adj_construct
מלכותיים	מלכותי	ת,רבים,ז	adj_unbound
מלכותית	מלכותי	ת,יחיד,נ	adj_unbound
מלכותית	מלכותי	ת,יחיד,נ,סמיכות	adj_construct
מלכי	מלך	ז,ע,רבים,סמיכות	n_construct_plural
מלכים	מלך	ז,ע,רבים	n_masc_regular
מלכת	מלכה	נ,ע,יחיד,סמיכות	n_construct_singular
מלל	מלל	ז,ע,יחיד	n_masc_regular
מלל	מלל	ז,ע,יחיד,סמיכות	n_construct_singular
מלמד	מלמד	ז,ע,יחיד	n_masc_regular
מלמד	מלמד	ז,ע,יחיד,סמיכות	n_construct_singular
מלמדי	מלמד	ז,ע,רבים,סמיכות	n_construct_plural
מלמדים	מלמד	ז,ע,רבים	n_masc_regular
מלמלה	מלמלה	נ,ע,יחיד	n_fem_regular
מלמלות	מלמלה	נ,ע,רבים	n_fem_regular
מלמלות	מלמלה	נ,ע,רבים,סמיכות	n_construct_plural
מלמלת	מלמלה	נ,ע,יחיד,סמיכות	n_construct_singular
מלנומה	מלנומה	נ,ע,יחיד	n_fem_regular
מלנין	מלנין	ז,ע,יחיד	n_masc_regular
מלנכולי	מלנכולי	ת,יחיד,ז	adj_unbound
מלנכולי	מלנכולי	ת,יחיד,ז,סמיכות	adj_construct
מלנכוליה	מלנכוליה	נ,ע,יחיד	n_fem_regular
מלנכוליות	מלנכולי	ת,רבים,נ	adj_unbound
מלנכוליות	מלנכולי	ת,רבים,נ,סמיכות	adj_construct
מלנכוליי	מלנכולי	ת,רבים,ז,סמיכות	adj_construct
מלנכוליים	מלנכולי	ת,רבים,ז	adj_unbound
מלנכולית	מלנכולי	ת,יחיד,נ	adj_unbound
מלנכולית	מלנכולי	ת,יחיד,נ,סמיכות	adj_construct
מלעיל	מלעיל	ז,ע,יחיד	n_masc_regular
מלעילי	מלעילי	ת,יחיד,ז	adj_unbound
מלעילי	מלעילי	ת,יחיד,ז,סמיכות	adj_construct
מלעיליות	מלעילי	ת,רבים,נ	adj_unbound
מלעיליות	מלעילי	ת,רבים,נ,סמיכות	adj_construct
מלעיליי	מלעילי	ת,רבים,ז,סמיכות	adj_construct
מלעיליים	מלעילי	ת,רבים,ז	adj_unbound
מלעילית	מלעילי	ת,יחיד,נ	adj_unbound
מלעילית	מלעילי	ת,יחיד,נ,סמיכות	adj_construct
מלפפון	מלפפון	ז,ע,יחיד	n_masc_regular
מלפפון	מלפפון	ז,ע,יחיד,סמיכות	n_construct_singular
מלפפוני	מלפפון	ז,ע,רבים,סמיכות	n_construct_plural
מלפפונים	מלפפון	ז,ע,רבים	n_masc_regular
מלצר	מלצר	ז,ע,יחיד	n_masc_regular
מלצר	מלצר	ז,ע,יחיד,סמיכות	n_construct_singular
מלצרויות	מלצרות	נ,ע,רבים	n_fem_regular
מלצרויות	מלצרות	נ,ע,רבים,סמיכות	n_construct_plural
מלצרות	מלצרות	נ,ע,יחיד	n_fem_regular
מלצרות	מלצרות	נ,ע,יחיד,סמיכות	n_construct_singular
מלצרי	מלצר	ז,ע,רבים,סמיכות	n_construct_plural
מלצריות	מלצרית	נ,ע,רבים	n_fem_regular
מלצריות	מלצרית	נ,ע,רבים,סמיכות	n_construct_plural
מלצרים	מלצר	ז,ע,רבים	n_masc_regular
מלצרית	מלצרית	נ,ע,יחיד	n_fem_regular
מלצרית	מלצרית	נ,ע,יחיד,סמיכות	n_construct_singular
מלקוש	מלקוש	ז,ע,יחיד	n_masc_regular
מלקחי	מלקח	ז,ע,רבים,סמיכות	n_construct_plural
מלקחיים	מלקח	ז,ע,רבים	n_masc_regular
מלריה	מלריה	נ,ע,יחיד	n_fem_regular
מלרע	מלרע	ז,ע,יחיד	n_masc_regular
מלרעי	מלרעי	ת,יחיד,ז	adj_unbound
מלרעי	מלרעי	ת,יחיד,ז,סמיכות	adj_construct
מלרעיות	מלרעי	ת,רבים,נ	adj_unbound
מלרעיות	מלרעי	ת,רבים,נ,סמיכות	adj_construct
מלרעיי	מלרעי	ת,רבים,ז,סמיכות	adj_construct
מלרעיים	מלרעי	ת,רבים,ז	adj_unbound
מלרעית	מלרעי	ת,יחיד,נ	adj_unbound
מלרעית	מלרעי	ת,יחיד,נ,סמיכות	adj_construct
מלתחה	מלתחה	נ,ע,יחיד	n_fem_regular
מלתחות	מלתחה	נ,ע,רבים	n_fem_regular
מלתחות	מלתחה	נ,ע,רבים,סמיכות	n_construct_plural
מלתחת	מלתחה	נ,ע,יחיד,סמיכות	n_construct_singular
מלתעה	מלתעה	נ,ע,יחיד	n_fem_regular
מלתעות	מלתעה	נ,ע,רבים	n_fem_regular
מלתעות	מלתעה	נ,ע,רבים,סמיכות	n_construct_plural
מלתעת	מלתעה	נ,ע,יחיד,סמיכות	n_construct_singular
ממאיר	ממאיר	ת,יחיד,ז	adj_unbound
ממאיר	ממאיר	ת,יחיד,ז,סמיכות	adj_construct
ממאירה	ממאיר	ת,יחיד,נ	adj_unbound
ממאירויות	ממאירות	נ,ע,רבים	n_fem_regular
ממאירויות	ממאירות	נ,ע,רבים,סמיכות	n_construct_plural
ממאירות	ממאיר	ת,רבים,נ	adj_unbound
ממאירות	ממאיר	ת,רבים,נ,סמיכות	adj_construct
ממאירות	ממאירות	נ,ע,יחיד	n_fem_regular
ממאירות	ממאירות	נ,ע,יחיד,סמיכות	n_construct_singular
ממאירי	ממאיר	ת,רבים,ז,סמיכות	adj_construct
ממאירים	ממאיר	ת,רבים,ז	adj_unbound
ממאירת	ממאיר	ת,יחיד,נ,סמיכות	adj_construct
ממארת	ממאיר	ת,יחיד,נ	adj_unbound
ממארת	ממאיר	ת,יחיד,נ,סמיכות	adj_construct
ממברנה	ממברנה	נ,ע,יחיד	n_fem_regular
ממברנות	ממברנה	נ,ע,רבים	n_fem_regular
ממברנות	ממברנה	נ,ע,רבים,סמיכות	n_construct_plural
ממברנת	ממברנה	נ,ע,יחיד,סמיכות	n_construct_singular
ממגורה	ממגורה	נ,ע,יחיד	n_fem_regular
ממגורות	ממגורה	נ,ע,רבים	n_fem_regular
ממגורות	ממגורה	נ,ע,רבים,סמיכות	n_construct_plural
ממגורת	ממגורה	נ,ע,יחיד,סמיכות	n_construct_singular
ממד	ממד	ז,ע,יחיד	n_masc_regular
ממד	ממד	ז,ע,יחיד,סמיכות	n_construct_singular
ממדי	ממד	ז,ע,רבים,סמיכות	n_construct_plural
ממדי	ממדי	ת,יחיד,ז	adj_unbound
ממדי	ממדי	ת,יחיד,ז,סמיכות	adj_construct
ממדיות	ממדי	ת,רבים,נ	adj_unbound
ממדיות	ממדי	ת,רבים,נ,סמיכות	adj_construct
ממדיי	ממדי	ת,רבים,ז,סמיכות	adj_construct
ממדיים	ממדי	ת,רבים,ז	adj_unbound
ממדים	ממד	ז,ע,רבים	n_masc_regular
ממדית	ממדי	ת,יחיד,נ	adj_unbound
ממדית	ממדי	ת,יחיד,נ,סמיכות	adj_construct
ממוגרפיה	ממוגרפיה	נ,ע,יחיד	n_fem_regular
ממוגרפיות	ממוגרפיה	נ,ע,רבים	n_fem_regular
ממוגרפיות	ממוגרפיה	נ,ע,רבים,סמיכות	n_construct_plural
ממוגרפיית	ממוגרפיה	נ,ע,יחיד,סמיכות	n_construct_singular
ממוחשב	ממוחשב	ת,יחיד,ז	adj_unbound
ממוחשב	ממוחשב	ת,יחיד,ז,סמיכות	adj_construct
ממוחשבות	ממוחשב	ת,רבים,נ	adj_unbound
ממוחשבות	ממוחשב	ת,רבים,נ,סמיכות	adj_construct
ממוחשבי	ממוחשב	ת,רבים,ז,סמיכות	adj_construct
ממוחשבים	ממוחשב	ת,רבים,ז	adj_unbound
ממוחשבת	ממוחשב	ת,יחיד,נ	adj_unbound
ממוחשבת	ממוחשב	ת,יחיד,נ,סמיכות	adj_construct
ממולח	ממולח	ת,יחיד,ז	adj_unbound
ממולח	ממולח	ת,יחיד,ז,סמיכות	adj_construct
ממולחות	ממולח	ת,רבים,נ	adj_unbound
ממולחות	ממולח	ת,רבים,נ,סמיכות	adj_construct
ממולחי	ממולח	ת,רבים,ז,סמיכות	adj_construct
ממולחים	ממולח	ת,רבים,ז	adj_unbound
ממולחת	ממולח	ת,יחיד,נ	adj_unbound
ממולחת	ממולח	ת,יחיד,נ,סמיכות	adj_construct
ממון	ממון	ז,ע,יחיד	n_masc_regular
ממון	ממון	ז,ע,יחיד,סמיכות	n_construct_singular
ממונה	ממונה	ז,ע,יחיד	n_masc_regular
ממונה	ממונה	ז,ע,יחיד,סמיכות	n_construct_singular
ממונה	ממונה	נ,ע,יחיד	n_fem_regular
ממונות	ממונה	נ,ע,רבים	n_fem_regular
ממונות	ממונה	נ,ע,רבים,סמיכות	n_construct_plural
ממונות	ממון	ז,ע,רבים	n_masc_regular
ממונות	ממון	ז,ע,רבים,סמיכות	n_construct_plural
ממוני	ממונה	ז,ע,רבים,סמיכות	n_construct_plural
ממוני	ממוני	ת,יחיד,ז	adj_unbound
ממוני	ממוני	ת,יחיד,ז,סמיכות	adj_construct
ממוניות	ממוני	ת,רבים,נ	adj_unbound
ממוניות	ממוני	ת,רבים,נ,סמיכות	adj_construct
ממוניי	ממוני	ת,רבים,ז,סמיכות	adj_construct
ממוניים	ממוני	ת,רבים,ז	adj_unbound
ממונים	ממונה	ז,ע,רבים	n_masc_regular
ממונית	ממוני	ת,יחיד,נ	adj_unbound
ממונית	ממוני	ת,יחיד,נ,סמיכות	adj_construct
ממונע	ממונע	ת,יחיד,ז	adj_unbound
ממונע	ממונע	ת,יחיד,ז,סמיכות	adj_construct
ממונעות	ממונע	ת,רבים,נ	adj_unbound
ממונעות	ממונע	ת,רבים,נ,סמיכות	adj_construct
ממונעי	ממונע	ת,רבים,ז,סמיכות	adj_construct
ממונעים	ממונע	ת,רבים,ז	adj_unbound
ממונעת	ממונע	ת,יחיד,נ	adj_unbound
ממונעת	ממונע	ת,יחיד,נ,סמיכות	adj_construct
ממונת	ממונה	נ,ע,יחיד,סמיכות	n_construct_singular
ממוצע	ממוצע	ת,יחיד,ז	adj_unbound
ממוצע	ממוצע	ת,יחיד,ז,סמיכות	adj_construct
ממוצע	ממוצע	ז,ע,יחיד	n_masc_regular
ממוצע	ממוצע	ז,ע,יחיד,סמיכות	n_construct_singular
ממוצעות	ממוצע	ת,רבים,נ	adj_unbound
ממוצעות	ממוצע	ת,רבים,נ,סמיכות	adj_construct
ממוצעי	ממוצע	ת,רבים,ז,סמיכות	adj_construct
ממוצעי	ממוצע	ז,ע,רבים,סמיכות	n_construct_plural
ממוצעים	ממוצע	ת,רבים,ז	adj_unbound
ממוצעים	ממוצע	ז,ע,רבים	n_masc_regular
ממוצעת	ממוצע	ת,יחיד,נ	adj_unbound
ממוצעת	ממוצע	ת,יחיד,נ,סמיכות	adj_construct
ממוצק	ממוצק	ת,יחיד,ז	adj_unbound
ממוצק	ממוצק	ת,יחיד,ז,סמיכות	adj_construct
ממוצקות	ממוצק	ת,רבים,נ	adj_unbound
ממוצקות	ממוצק	ת,רבים,נ,סמיכות	adj_construct
ממוצקי	ממוצק	ת,רבים,ז,סמיכות	adj_construct
ממוצקים	ממוצק	ת,רבים,ז	adj_unbound
ממוצקת	ממוצק	ת,יחיד,נ	adj_unbound
ממוצקת	ממוצק	ת,יחיד,נ,סמיכות	adj_construct
ממורט	ממורט	ת,יחיד,ז	adj_unbound
ממורט	ממורט	ת,יחיד,ז,סמיכות	adj_construct
ממורטות	ממורט	ת,רבים,נ	adj_unbound
ממורטות	ממורט	ת,רבים,נ,סמיכות	adj_construct
ממורטי	ממורט	ת,רבים,ז,סמיכות	adj_construct
ממורטים	ממורט	ת,רבים,ז	adj_unbound
ממורטת	ממורט	ת,יחיד,נ	adj_unbound
ממורטת	ממורט	ת,יחיד,נ,סמיכות	adj_construct
ממורמר	ממורמר	ת,יחיד,ז	adj_unbound
ממורמר	ממורמר	ת,יחיד,ז,סמיכות	adj_construct
ממורמרות	ממורמר	ת,רבים,נ	adj_unbound
ממורמרות	ממורמר	ת,רבים,נ,סמיכות	adj_construct
ממורמרי	ממורמר	ת,רבים,ז,סמיכות	adj_construct
ממורמרים	ממורמר	ת,רבים,ז	adj_unbound
ממורמרת	ממורמר	ת,יחיד,נ	adj_unbound
ממורמרת	ממורמר	ת,יחיד,נ,סמיכות	adj_construct
ממושך	ממושך	ת,יחיד,ז	adj_unbound
ממושך	ממושך	ת,יחיד,ז,סמיכות	adj_construct
ממושכות	ממושך	ת,רבים,נ	adj_unbound
ממושכות	ממושך	ת,רבים,נ,סמיכות	adj_construct
ממושכי	ממושך	ת,רבים,ז,סמיכות	adj_construct
ממושכים	ממושך	ת,רבים,ז	adj_unbound
ממושכת	ממושך	ת,יחיד,נ	adj_unbound
ממושכת	ממושך	ת,יחיד,נ,סמיכות	adj_construct
ממושמע	ממושמע	ת,יחיד,ז	adj_unbound
ממושמע	ממושמע	ת,יחיד,ז,סמיכות	adj_construct
ממושמעות	ממושמע	ת,רבים,נ	adj_unbound
ממושמעות	ממושמע	ת,רבים,נ,סמיכות	adj_construct
ממושמעי	ממושמע	ת,רבים,ז,סמיכות	adj_construct
ממושמעים	ממושמע	ת,רבים,ז	adj_unbound
ממושמעת	ממושמע	ת,יחיד,נ	adj_unbound
ממושמעת	ממושמע	ת,יחיד,נ,סמיכות	adj_construct
ממושקף	ממושקף	ת,יחיד,ז	adj_unbound
ממושקף	ממושקף	ת,יחיד,ז,סמיכות	adj_construct
ממושקפות	ממושקף	ת,רבים,נ	adj_unbound
ממושקפות	ממושקף	ת,רבים,נ,סמיכות	adj_construct
ממושקפי	ממושקף	ת,רבים,ז,סמיכות	adj_construct
ממושקפים	ממושקף	ת,רבים,ז	adj_unbound
ממושקפת	ממושקף	ת,יחיד,נ	adj_unbound
ממושקפת	ממושקף	ת,יחיד,נ,סמיכות	adj_construct
ממותה	ממותה	נ,ע,יחיד	n_fem_regular
ממותות	ממותה	נ,ע,רבים	n_fem_regular
ממותות	ממותה	נ,ע,רבים,סמיכות	n_construct_plural
ממותק	ממותק	ת,יחיד,ז	adj_unbound
ממותק	ממותק	ת,יחיד,ז,סמיכות	adj_construct
ממותקות	ממותק	ת,רבים,נ	adj_unbound
ממותקות	ממותק	ת,רבים,נ,סמיכות	adj_construct
ממותקי	ממותק	ת,רבים,ז,סמיכות	adj_construct
ממותקים	ממותק	ת,רבים,ז	adj_unbound
ממותקת	ממותק	ת,יחיד,נ	adj_unbound
ממותקת	ממותק	ת,יחיד,נ,סמיכות	adj_construct
ממותת	ממותה	נ,ע,יחיד,סמיכות	n_construct_singular
ממזר	ממזר	ת,יחיד,ז	adj_unbound
ממזר	ממזר	ת,יחיד,ז,סמיכות	adj_construct
ממזרה	ממזר	ת,יחיד,נ	adj_unbound
ממזרות	ממזר	ת,רבים,נ	adj_unbound
ממזרות	ממזר	ת,רבים,נ,סמיכות	adj_construct
ממזרות	ממזרות	נ,ע,יחיד	n_fem_regular
ממזרות	ממזרות	נ,ע,יחיד,סמיכות	n_construct_singular
ממזרי	ממזר	ת,רבים,ז,סמיכות	adj_construct
ממזרי	ממזרי	ת,יחיד,ז	adj_unbound
ממזרי	ממזרי	ת,יחיד,ז,סמיכות	adj_construct
ממזריות	ממזרי	ת,רבים,נ	adj_unbound
ממזריות	ממזרי	ת,רבים,נ,סמיכות	adj_construct
ממזריי	ממזרי	ת,רבים,ז,סמיכות	adj_construct
ממזריים	ממזרי	ת,רבים,ז	adj_unbound
ממזרים	ממזר	ת,רבים,ז	adj_unbound
ממזרית	ממזרי	ת,יחיד,נ	adj_unbound
ממזרית	ממזרי	ת,יחיד,נ,סמיכות	adj_construct
ממזרת	ממזר	ת,יחיד,נ,סמיכות	adj_construct
ממחה	ממחה	ז,ע,יחיד	n_masc_regular
ממחה	ממחה	ז,ע,יחיד,סמיכות	n_construct_singular
ממחטה	ממחטה	נ,ע,יחיד	n_fem_regular
ממחטות	ממחטה	נ,ע,רבים	n_fem_regular
ממחטות	ממחטה	נ,ע,רבים,סמיכות	n_construct_plural
ממחטת	ממחטה	נ,ע,יחיד,סמיכות	n_construct_singular
ממחי	ממחה	ז,ע,רבים,סמיכות	n_construct_plural
ממחים	ממחה	ז,ע,רבים	n_masc_regular
ממטר	ממטר	ז,ע,יחיד	n_masc_regular
ממטר	ממטר	ז,ע,יחיד,סמיכות	n_construct_singular
ממטרה	ממטרה	נ,ע,יחיד	n_fem_regular
ממטרות	ממטרה	נ,ע,רבים	n_fem_regular
ממטרות	ממטרה	נ,ע,רבים,סמיכות	n_construct_plural
ממטרי	ממטר	ז,ע,רבים,סמיכות	n_construct_plural
ממטרים	ממטר	ז,ע,רבים	n_masc_regular
ממטרת	ממטרה	נ,ע,יחיד,סמיכות	n_construct_singular
ממכר	ממכר	ז,ע,יחיד	n_masc_regular
ממכר	ממכר	ת,יחיד,ז	adj_unbound
ממכר	ממכר	ת,יחיד,ז,סמיכות	adj_construct
ממכרות	ממכר	ת,רבים,נ	adj_unbound
ממכרות	ממכר	ת,רבים,נ,סמיכות	adj_construct
ממכרי	ממכר	ת,רבים,ז,סמיכות	adj_construct
ממכרים	ממכר	ת,רבים,ז	adj_unbound
ממכרת	ממכר	ת,יחיד,נ	adj_unbound
ממכרת	ממכר	ת,יחיד,נ,סמיכות	adj_construct
ממלוכי	ממלוכי	ת,יחיד,ז	adj_unbound
ממלוכי	ממלוכי	ת,יחיד,ז,סמיכות	adj_construct
ממלוכיות	ממלוכי	ת,רבים,נ	adj_unbound
ממלוכיות	ממלוכי	ת,רבים,נ,סמיכות	adj_construct
ממלוכיי	ממלוכי	ת,רבים,ז,סמיכות	adj_construct
ממלוכיים	ממלוכי	ת,רבים,ז	adj_unbound
ממלוכים	ממלוכי	ע,רבים,ז	n_masc_regular
ממלוכית	ממלוכי	ת,יחיד,נ	adj_unbound
ממלוכית	ממלוכי	ת,יחיד,נ,סמיכות	adj_construct
ממלחה	ממלחה	נ,ע,יחיד	n_fem_regular
ממלחות	ממלחה	נ,ע,רבים	n_fem_regular
ממלחות	ממלחה	נ,ע,רבים,סמיכות	n_construct_plural
ממלחת	ממלחה	נ,ע,יחיד,סמיכות	n_construct_singular
ממליגה	ממליגה	נ,ע,יחיד	n_fem_regular
ממלכה	ממלכה	נ,ע,יחיד	n_fem_regular
ממלכות	ממלכה	נ,ע,רבים	n_fem_regular
ממלכות	ממלכה	נ,ע,רבים,סמיכות	n_construct_plural
ממלכת	ממלכה	נ,ע,יחיד,סמיכות	n_construct_singular
ממלכתי	ממלכתי	ת,יחיד,ז	adj_unbound
ממלכתי	ממלכתי	ת,יחיד,ז,סמיכות	adj_construct
ממלכתיות	ממלכתי	ת,רבים,נ	adj_unbound
ממלכתיות	ממלכתי	ת,רבים,נ,סמיכות	adj_construct
ממלכתיות	ממלכתיות	נ,ע,יחיד	n_fem_regular
ממלכתיות	ממלכתיות	נ,ע,יחיד,סמיכות	n_construct_singular
ממלכתיי	ממלכתי	ת,רבים,ז,סמיכות	adj_construct
ממלכתיים	ממלכתי	ת,רבים,ז	adj_unbound
ממלכתית	ממלכתי	ת,יחיד,נ	adj_unbound
ממלכתית	ממלכתי	ת,יחיד,נ,סמיכות	adj_construct
מממן	מממן	ז,ע,יחיד	n_masc_regular
מממן	מממן	ז,ע,יחיד,סמיכות	n_construct_singular
מממנות	מממנת	נ,ע,רבים	n_fem_regular
מממנות	מממנת	נ,ע,רבים,סמיכות	n_construct_plural
מממני	מממן	ז,ע,רבים,סמיכות	n_construct_plural
מממנים	מממן	ז,ע,רבים	n_masc_regular
מממנת	מממנת	נ,ע,יחיד	n_fem_regular
מממנת	מממנת	נ,ע,יחיד,סמיכות	n_construct_singular
